text_normalized
"['drum', 'silinder', 'as', 'porosnya', 'sehigga', 'diputar', 'daerah', 'tropis', 'hujan', 'drum', 'bilahbilah', 'ukurannya', 'rupa', 'diputar', 'sampah', 'drum', 'komposter', 'teradukaduk', 'dinding', 'drum', 'dipasang', 'lubang', 'aerator', 'berperforasi', 'fungsi', 'fungsi', 'masuk', 'udara', 'sampah', 'organik', 'basah', 'berkontak', 'oksigen', 'bakteri', 'aerob', 'memproses', 'sampah', 'kompos', 'fungsi', 'sinar', 'matahari', 'masuk', 'sampah', 'organik', 'basah', 'terpanaskan', 'kebasahannyan', 'berkurang', 'fungsi', 'ketiga', 'jalan', 'uap', 'air', 'terbentuk', 'fungsi', 'menjaga', 'akumulasi', 'air', 'didalam', 'drum', 'komposter', 'air', 'terbentuk', 'proses', 'pengomposan', 'menetes', 'lubang', 'aerator', 'berperforasi']"
"['berkaitan', 'perangkat', 'pensterilisasi', 'ruangan', 'sinar', 'ultraviolet', 'digerakkan', 'otomatis', 'manual', 'perangkat', 'kendaraan', 'penggerak', 'platform', 'ultraviolet', 'dipasang', 'modular', 'disinfeksi', 'bakteri', 'virus', 'ruangan', 'area', 'kendaraan', 'penggerak', 'dilengkapi', 'sekumpulan', 'sensor', 'memetakan', 'menentukan', 'luasan', 'area', 'sterilisasi', 'mikrokontroler', 'terhubung', 'unit', 'pengendali', 'jarak', 'platform', 'ultraviolet', 'lampu', 'ultraviolet', 'utama', 'lampu', 'ultraviolet', 'sekunder', 'dipasang', 'vertikal', 'sisi', 'lampu', 'ultraviolet', 'sekunder', 'ditopang', 'rangka', 'sekunder', 'memiliki', 'tiang', 'sekunder', 'dinaikkan', 'diturunkan', 'lampu', 'ultraviolet', 'sekunder', 'lampu', 'ultraviolet', 'utama', 'memperluas', 'area', 'sterilisasi', 'platform', 'ultraviolet', 'memiliki', 'tiang', 'utama', 'berbentuk', 'teleskopik', 'menyesuaikan', 'lampu', 'ultraviolet', 'utama', 'memiliki', 'lengan', 'bentang', 'membentangkan', 'mengatupkan', 'lampu', 'ultraviolet', 'utama', 'sisi', 'kiri', 'kanan', 'memperluas', 'area', 'sterilisasi', 'mikrokontroler', 'dipasang', 'platform', 'ultraviolet', 'dikendalikan', 'jarak', 'kendaraan', 'penggerak', 'platform', 'ultraviolet', 'terpisah', 'terintegrasi', 'kendara', 'penggerak', 'platform', 'ultraviolet', 'digabungkan']"
"['berhubungan', 'metode', 'teknik', 'penyinaran', 'sudut', 'radiografi', 'propelan', 'padat', 'motor', 'roket', 'roket', 'padat', 'cair', 'media', 'perekam', 'konvensional', 'digital', 'adatidaknya', 'cacat', 'propelan', 'padat', 'motor', 'roket', 'roket', 'penentuan', 'cacat', 'penentuan', 'arah', 'penyinaran', 'pemberian', 'tanda', 'nol', 'sembilan', 'puluhderajat', 'benda', 'uji', 'penyinaran', 'sudut', 'mewakili', 'profil', 'posisi', 'cacat', 'penyinaran', 'metode']"
"['berhubungan', 'metode', 'pemisahan', 'lignin', 'pemulihan', 'recovery', 'cairan', 'ionik', 'proses', 'perlakuan', 'biomassa', 'lignoselulosa', 'metode', 'memperoleh', 'lignin', 'tahapantahapan', 'mengumpulkan', 'fraksi', 'cair', 'hasil', 'perlakuan', 'biomassa', 'campuran', 'cairan', 'ionik', 'mengandung', 'lignin', 'penguapan', 'fraksi', 'cair', 'didapatkan', 'residu', 'akuades', 'residu', 'terdispersi', 'merata', 'campuran', 'sentrifugasi', 'campuran', 'dihasilkan', 'padatan', 'basah', 'cairan', 'supernatant', 'pengulangan', 'pencucian', 'padatan', 'basah', 'akuades', 'sentrifugasi', 'cairan', 'mengumpulkan', 'supernatant', 'erlenmeyer', 'mengeringkan', 'padatan', 'basah', 'didapatkan', 'lignin', 'cairan', 'ionik', 'terkandung', 'supernatant', 'dihasilkan', 'metode', 'perolehan', 'lignin', 'dipulihkan', 'recovery', 'tahapantahapan', 'menguapkan', 'supernatant', 'erlenmeyer', 'evaporasi', 'vakum', 'rotari', 'evaporator', 'memisahkan', 'akuades', 'cairan', 'terkondensasi', 'didapatkan', 'cairan', 'ionik', 'tertinggal', 'erlenmeyer', 'cairan', 'ionik', 'hasil', 'pemulihan', 'recovery']"
"['pembuatan', 'polistirena', 'tersulfonasi', 'pss', 'metode', 'pembuatannya', 'laser', 'kejut', 'pulsed', 'laser', 'diperoleh', 'produk', 'polistirena', 'tersulfonasi', 'singkat', 'produk', 'dikontrol', 'metode', 'pembuatan', 'pss', 'pembuatan', 'larutan', 'polistirena', 'larutan', 'agen', 'pensulfonasi', 'asam', 'sulfat', 'dilanjutkan', 'mencampurkan', 'larutan', 'polistirena', 'larutan', 'agen', 'pensulfonasi', 'pengadukan', 'menyalakan', 'sumber', 'laser', 'kejut', 'mengarahkan', 'sumber', 'laser', 'kejut', 'fokus', 'reaktor', 'maksimal', 'menit', 'menghentikan', 'reaksi', 'menuangkan', 'larutan', 'direaksikan', 'larutan', 'non', 'pelarut', 'polistiren', 'metanol', 'proses', 'stimulasi', 'kontinu', 'menghindari', 'reaksi', 'diharapkan', 'menghasilkan', 'produk']"
"['berkaitan', 'komposisi', 'biokomposit', 'plastik', 'pati', 'terplastisasilogam', 'oksida', 'tpslo', 'logam', 'oksida', 'seng', 'oksida', 'zno', 'titanium', 'dioksida', 'tio', 'komposisi', 'logam', 'oksida', 'tpslo', 'mengandung', 'zno', 'phr', 'phr', 'tio', 'phr', 'memiliki', 'karakteristik', 'antibakteri', 'zona', 'hambat', 'bakteri', 'mm', 'mm', 'memiliki', 'kekuatantarik', 'mpa', 'mpa']"
"['berhubungan', 'formulasi', 'minuman', 'kesehatan', 'minum', 'air', 'madu', 'cincau', 'hitam', 'probiotik', 'plus', 'suplemen', 'ekstrak', 'kulit', 'manggis', 'amcproem', 'proses', 'pembuatannya', 'komposisi', 'minuman', 'air', 'madu', 'cincau', 'hitam', 'probiotik', 'mengandung', 'air', 'madu', 'cincau', 'hitam', 'konjak', 'lactobacillus', 'plantarum', 'mar', 'ekstrak', 'kulit', 'manggis', 'proses', 'pembuatan', 'minuman', 'kesehatan', 'minum', 'amcproem', 'meliputi', 'penyediaan', 'biakan', 'bakteri', 'probiotik', 'pencampuran', 'air', 'madu', 'cincau', 'hitam', 'konjak', 'penambahan', 'probiotik', 'campuran', 'air', 'madu', 'cincau', 'hitam', 'pencetakan', 'pengemasan', 'produk', 'dihasilkan', 'produk', 'minuman', 'kesehatan', 'memiliki', 'kandungan', 'antioksidan', 'polifenol', 'memiliki', 'sifat', 'anti', 'obesitas', 'mengandung', 'selsel', 'probiotik', 'stabilitas', 'mencukupi', 'probiotik', 'cfuml', 'minuman', 'kesehatan', 'minum', 'amcproem', 'memenuhi', 'standar', 'keamanan', 'kandungan', 'mikroba', 'dikeluarkan', 'badan', 'pengawas', 'obat', 'minuman']"
"['bertujuan', 'menyediakan', 'minyak', 'ikan', 'kaya', 'omega', 'minyak', 'ikan', 'lemuru', 'proses', 'pengayaan', 'omega', 'enzimatis', 'enzim', 'lipase', 'komersial', 'tahapan', 'menimbang', 'minyak', 'ikan', 'lemuru', 'bv', 'menempatkannya', 'reaktor', 'liter', 'pelarut', 'nheksana', 'apa', 'bv', 'reaktor', 'litera', 'larutan', 'stok', 'enzim', 'lipase', 'komersial', 'bufer', 'fosfat', 'ph', 'bv', 'enzim', 'lipase', 'reaktor', 'liter', 'bufer', 'fosfat', 'ph', 'vv', 'reaktor', 'liter', 'mengalirkan', 'gas', 'nitrogen', 'reaktor', 'liter', 'pengadukkan', 'hasil', 'tahap', 'suhu', 'jam', 'kecepatan', 'rpm', 'menghentikan', 'reaksi', 'enzimatis', 'methanol', 'vv']"
"['berhubungan', 'alat', 'bantu', 'pengukur', 'titik', 'berat', 'roket', 'komponen', 'kerangka', 'body', 'berfungsi', 'komponen', 'utama', 'penopang', 'alat', 'bantu', 'pengukur', 'titik', 'berat', 'roket', 'komponen', 'rel', 'roller', 'batang', 'logam', 'kaku', 'dipasang', 'kerangka', 'body', 'dasar', 'landasan', 'pengarah', 'roller', 'mudah', 'bergerak', 'timbangan', 'berfungsi', 'alat', 'ukur', 'berat', 'roket', 'roket', 'tumpuan', 'roller', 'timbangan', 'berfungsi', 'alat', 'ukur', 'berat', 'roket', 'roket', 'tumpuan', 'roller', 'roller', 'berfungsi', 'dudukan', 'roket', 'proses', 'pengukuran', 'titik', 'berat', 'roller', 'berfungsi', 'dudukan', 'roket', 'proses', 'pengukuran', 'titik', 'berat', 'keistimewaan', 'alat', 'bantu', 'pengukur', 'titik', 'berat', 'roket', 'timbangan', 'diatur', 'jaraknya', 'fleksibel', 'proses', 'perhitungan', 'titik', 'berat', 'roket']"
"['berhubungan', 'rekayasa', 'alat', 'penggerak', 'actuator', 'sirip', 'roket', 'fin', 'bidang', 'kendali', 'control', 'surface', 'wahana', 'roket', 'kendali', 'pesawat', 'uav', 'berkecepatan', 'khusus', 'berhubungan', 'perekayasaan', 'alat', 'penggerak', 'sirip', 'wahana', 'roket', 'kendali', 'pesawat', 'uav', 'berkecepatan', 'sistem', 'mekanisme', 'servogear', 'penggerakroda', 'gigi', 'perubahan', 'gerak', 'bidang', 'kendali', 'elevator', 'aileron', 'rudder', 'wahana', 'mengalami', 'gaya', 'kestabilan', 'dinamika', 'terbang', 'wahana', 'dicapai', 'kecepatan', 'dimana', 'servo', 'gear', 'roda', 'gigi', 'gear', 'roda', 'gigi', 'gear', 'roda', 'gigi', 'gear', 'roda', 'gigi', 'encoder', 'sirip']"
